3.80 5.3976 2.2718 4.5478 3.9631 2.3156 2.1068 1.9649 1.8813 1.0482
3.90 5.4789 2.3051 4.6041 4.0100 2.3783 2.1545 1.9918 1.8901 1.0254
4.00 5.5582 2.3744 4.6556 4.0526 2.4379 2.1979 2.0174 1.8983 1.0117
4.10 5.6316 2.4094 4.7066 4.0969 2.4984 2.2410 2.0436 1.9024 1.0044
4.20 5.7016 2.4786 4.7532 4.1373 2.5561 2.2840 2.0668 1.8816 0.9975
4.30 5.7682 2.5206 4.7995 4.1740 2.6092 2.3213 2.0907 1.8489 1.0057
4.40 5.8337 2.5823 4.8419 4.2107 2.6599 2.3587 2.1009 1.8195 1.0117
4.50 5.8945 2.6431 4.8859 4.2459 2.7101 2.3927 2.0577 1.8197 1.0121
4.60 5.9527 2.7047 4.9263 4.2778 2.7547 2.4269 2.0337 1.8146 1.0142
4.70 6.0100 2.7703 4.9600 4.2239 2.8007 2.4597 2.0174 1.8216 1.0180
4.80 6.0633 2.8316 4.8599 4.1425 2.8449 2.4895 2.0365 1.8233 1.0216
4.90 6.1145 2.9034 4.7802 4.0968 2.8856 2.5196 2.0419 1.8330 1.0266
5.00 6.1652 2.9628 4.7100 4.0657 2.9247 2.5470 2.0630 1.8408 1.0267
5.10 6.2123 3.0369 4.7094 4.0886 2.9622 2.5748 2.0770 1.8452 1.0206
5.20 6.2576 3.0991 4.7165 4.0985 2.9984 2.6001 2.0996 1.8524 1.0040
5.30 6.3027 3.1753 4.7428 4.1230 3.0331 2.6199 2.1154 1.8594 0.9911
5.40 6.3432 3.2414 4.7622 4.1451 3.0680 2.5743 2.1320 1.8661 0.9933
5.50 6.3852 3.3167 4.7910 4.1707 3.1003 2.5448 2.1495 1.8726 0.9882
5.60 6.4256 3.3864 4.8174 4.1982 3.1313 2.5221 2.1678 1.8774 0.9847
5.70 6.4618 3.4606 4.8484 4.2262 3.1613 2.5446 2.1827 1.8834 0.9883
5.80 6.5009 3.5323 4.8798 4.2532 3.1902 2.5527 2.1971 1.8879 0.9918
5.90 6.5346 3.6015 4.9114 4.2806 3.2182 2.5740 2.2109 1.8666 0.9979
6.00 6.5685 3.6697 4.9406 4.3045 3.2439 2.5946 2.2256 1.8435 0.9998
6.10 6.6026 3.7345 4.9702 4.3289 3.2246 2.6171 2.2386 1.8223 1.0029
6.20 6.6343 3.7971 4.9988 4.3538 3.1789 2.6376 2.2524 1.8288 1.0072
6.30 6.6650 3.8590 5.0265 4.3753 3.1474 2.6587 2.2645 1.8250 1.0113
6.40 6.6960 3.9189 5.0521 4.3975 3.1404 2.6792 2.2775 1.8312 1.0117
6.50 6.7249 3.9758 5.0781 4.4189 3.1470 2.6990 2.2925 1.8311 1.0010
6.60 6.7540 4.0322 5.1022 4.4398 3.1606 2.7170 2.3070 1.8382 0.9942
6.70 6.7799 4.0857 5.1279 4.4599 3.1786 2.7357 2.3093 1.8415 0.9912
6.80 6.8074 4.1376 5.1505 4.4795 3.1960 2.7549 2.2777 1.8471 0.9872
6.90 6.8260 4.1892 5.1736 4.4974 3.2187 2.7713 2.2573 1.8525 0.9843
7.00 6.7308 4.2393 5.1949 4.5159 3.2407 2.7884 2.2409 1.8601 0.9850
7.10 6.6494 4.2869 5.2156 4.5339 3.2632 2.8050 2.2563 1.8641 0.9890
7.20 6.5747 4.3343 5.2379 4.5514 3.2851 2.8201 2.2569 1.8690 0.9929
7.30 6.5574 4.3792 5.2586 4.5694 3.3075 2.8358 2.2695 1.8739 0.9978
7.40 6.5589 4.4230 5.2776 4.5849 3.3282 2.8511 2.2774 1.8775 1.0015
7.50 6.5741 4.4666 5.2971 4.6010 3.3494 2.8649 2.2873 1.8800 1.0050
7.60 6.5815 4.5081 5.3151 4.6167 3.3691 2.8794 2.2989 1.8604 1.0075
7.70 6.6012 4.5485 5.3337 4.6309 3.3892 2.8925 2.3082 1.8404 1.0057
7.80 6.6132 4.5888 5.3507 4.6458 3.4068 2.9063 2.3173 1.8341 0.9949
7.90 6.6339 4.6282 5.3674 4.6603 3.4259 2.8755 2.3261 1.8290 0.9863
8.00 6.6521 4.6655 5.3846 4.6735 3.4436 2.8485 2.3357 1.8319 0.9799
8.10 6.6739 4.7020 5.4014 4.6824 3.4608 2.8320 2.3451 1.8308 0.9786
8.20 6.6970 4.7385 5.4168 4.6272 3.4786 2.8332 2.3542 1.8366 0.9812
8.30 6.7205 4.7732 5.4328 4.5829 3.4950 2.8411 2.3632 1.8412 0.9799
8.40 6.7425 4.8080 5.4484 4.5435 3.5120 2.8489 2.3709 1.8429 0.9805
8.50 6.7640 4.8410 5.4627 4.5451 3.5276 2.8602 2.3785 1.8483 0.9848
